path,ContentDescription,QualityPerspective,Keyword,dmos
jp2k/img202.bmp,"The image shows a white lighthouse, a white house, a white picket fence, a red lifebuoy, and a black anchor under a cloudy sky.","The image contains a lighthouse, a white building, a white fence, a red lifebuoy, and a black anchor with a cloudy sky backdrop.",lighthouse,63.86475437095206
jp2k/img203.bmp,"A vintage airplane with yellow nose, black propeller, and ""Sly Shooter"" text sits on green grass.","The image has clear details, vivid colors, and distinct aircraft markings.",Airplane,42.82439106346012
jp2k/img205.bmp,Women in colorful dresses dance on a white stage adorned with Cinco de Mayo banners.,"The image has clear details, vibrant colors, and sharp focus on dancers, stage, and decorations.",Celebration,25.59001805947806
jp2k/img208.bmp,A colorful butterfly rests on delicate pink flowers.,"The image has a vibrant butterfly, delicate pink flowers, and a softly blurred backdrop.",Butterfly,47.21025837654042
jp2k/img210.bmp,"The painted house features colorful murals, green shutters, a red roof, and flower pots near lush trees and mountains.","The image has clear details, vivid colors, and sharp textures of the house, murals, and natural surroundings.",House,34.16120589441216
jp2k/img211.bmp,"A white lighthouse, red - roofed houses, and rocky cliffs stand by the blue ocean with white waves.","The image has clear details, vivid colors, and distinct elements of a lighthouse, red - roofed houses, rocky cliffs, and blue ocean with white waves.",Lighthouse,22.457131335424307
jp2k/img212.bmp,"The image shows a large red barn, a small red house, a calm pond, green trees, and tall grass under a cloudy sky.","The image has clear reflections, vivid colors, and distinct details of the barn, structures, and landscape.",Barn,21.27322192977721
jp2k/img213.bmp,A sailboat floats on turquoise water near a tree - lined shore.,"The image has visible details, turquoise water tones, and a discernible shoreline.",Sailboat,64.00907199232228
jp2k/img214.bmp,"A small, white-and-blue sailboat named ""ZENTIME"" floats on calm, turquoise ocean water near a tree-lined shore.","The image displays a sailboat with clear text, calm turquoise water, and a tree-lined shore in sharp detail.",Sailboat,22.76639531194038
jp2k/img215.bmp,"The image shows a decorated house with a red roof, green trees, and distant mountains.","The image has details of a house with decorative walls, a tiled roof, trees, and mountains with discernible features.",House,62.22323173241315
jp2k/img216.bmp,"The image depicts a red-and-white building with iron - grilled windows, green shrubs, a white bush, trees, and a stone walkway.","The image has clear details, vivid colors, and distinct textures.",Building,25.477351996196013
jp2k/img217.bmp,"A rushing river flows through a rocky, lush valley with green trees and snow - capped mountains.","The image has clear water, detailed rocks, lush greenery, and snow - capped mountains with natural colors.",Landscape,24.255518544727988
jp2k/img218.bmp,"A bronze statue of a man sits on a wooden bench, holding a book, with a bag beside it.","The image has low clarity, pixelated details, and muted colors.",statue,59.08349135484238
jp2k/img219.bmp,"The image shows a calm sea, a small island with palm trees, and a blue sky with white clouds.","The image has natural colors, visible water textures, and distinguishable palm trees.",island,61.67638378990241
jp2k/img220.bmp,A yellow - nosed gray propeller airplane rests on a grassy field.,"The image shows a propeller airplane with distinguishable colors, legible text, and a grassy backdrop.",Airplane,60.76737980221871
jp2k/img221.bmp,A small sailboat floats near an old wooden pier in turquoise water.,"The image shows a sailboat, an old pier, and turquoise water with discernible details.",Sailboat,56.988438960547256
jp2k/img222.bmp,The image shows colorful historic buildings with sloped roofs against a hilly backdrop.,"The image has clear details, vivid colors, and a distinct hilly backdrop.",Buildings,37.02130195424285
jp2k/img225.bmp,Several motorcyclists ride colorful motorcycles on a dirt track.,"The image has low clarity, blurry details and muted colors.",Motorcyclists,68.05380219873442
jp2k/img226.bmp,"A woman with blonde hair wears a red hat, a black - and - white necklace, and smiles in front of a pink curtain.","The image shows a woman with clear facial features, a vivid red hat, and a soft pink curtain background.",Woman,51.60071918510474
jp2k/img227.bmp,A gray statue with a golden wreath holds a golden sphere.,"The image has visible details of a statue, golden highlights, and a dark background.",Statue,60.76165785760725
jpeg/img1.bmp,"A woman with blonde hair wears a red hat, a beaded necklace, and smiles against a pink curtain.","The image has high clarity, vivid colors and clear details.",Woman,55.67451331018688
jpeg/img2.bmp,"The image shows a columned building with a white dome and a domed capitol building, alongside green trees, city roads, and a blue sky with white clouds.","The image has clear details, vivid colors, and a sharp depiction of the buildings, trees, sky, and urban landscape.",Capitol,42.18605088354612
jpeg/img4.bmp,"The image shows two historic buildings (a columned one with a white dome, a taller one with a grand dome), green trees, and a bright blue sky with white clouds in an urban scene.","The image has clear details, vivid colors, and well - defined architectural structures.",architecture,79.63200139873037
jpeg/img8.bmp,The calm ocean surrounds a small island with green palm trees under a blue sky with white clouds.,"The image shows a calm ocean, a small island with green palm trees, and a blue sky with white clouds, with clear details and natural colors.",Island,29.32258917828471
jpeg/img9.bmp,People in red life jackets paddle a yellow raft through turbulent whitewater.,"The image has high clarity, vivid colors, and clear details of people rafting.",Rafting,60.311410102786176
jpeg/img11.bmp,A statue with a golden wreath and draped clothing holds a golden sphere.,"The image has clear details, distinct colors, and visible textures of the statue and sphere.",statue,56.44735042407491
jpeg/img13.bmp,"A white - painted person wears a white robe, a golden crown and holds a golden sphere.","The image has clear details, vivid colors and sharp focus.",Statue,19.53742657254039
jpeg/img14.bmp,Two brown dog stuffed toys and three yellow bear stuffed toys hang on a net at a carnival game.,"The image shows plush toys with vibrant colors, legible text, and a net structure against a cloudy sky.",Prizes,22.427797517937464
jpeg/img15.bmp,A small sailboat rests near an old rusted pier in turquoise water.,"The image has clear details of a sailboat, a rusted pier, and turquoise water.",Sailboat,47.84250739717017
jpeg/img16.bmp,"A swift river flows through a rocky, green valley with snow - capped mountains and dense trees in the background.","The image has clear details, natural colors, and distinctly shows a river, rocks, vegetation, and mountains.",River,52.55754452877917
jpeg/img17.bmp,"A vintage airplane with a yellow nose, black propeller, and black - white striped wings rests on green grass.","The image shows a vintage airplane with clear details, vivid colors, and distinct markings on a grassy field.",airplane,22.5499129016282
jpeg/img18.bmp,A colorful butterfly perches on delicate pink flowers.,"The image shows a butterfly with distinct wing patterns and vibrant pink flowers, set against a softly blurred background.",Butterfly,51.843326801611454
jpeg/img21.bmp,"The image shows a white-columned building, a domed pink building, green trees, paved streets, and a blue sky with white clouds.","The image has clear details, vivid colors, and distinct architectural features.",buildings,53.818664170538256
jpeg/img23.bmp,"The image depicts a decorative house with a red roof, murals, and a balcony, surrounded by green trees and a hedge.","The image has clear details, vivid colors, and distinct architectural features.",house,74.25212011875597
jpeg/img24.bmp,"Five brightly colored hats (yellow, orange, green, pink, blue) hang on a wooden board against a partly cloudy sky.","The image has clear details, vivid colors, and distinct shadows.",Hats,28.307801062720877
