图像名,内容1,内容2,内容3,mos_quality
i08_02_5.bmp,The image depicts several colorful traditional buildings with tiled roofs and multiple windows.,"The image presents clear details, vivid colors, and distinct architectural features.",Buildings,4.64516
i19_22_2.bmp,"The image shows a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a binocular viewer under a cloudy sky.","The image has clear details, natural colors, and distinct elements of the lighthouse, buildings, fence, lifebuoy, and binocular viewer.",Lighthouse,5.32432
i24_19_2.bmp,"The house features decorative murals, green shutters, and potted flowers on its balcony and windows.","The image has clear details, vivid colors, and a house with decorative murals.",House,5.17647
i02_10_3.bmp,The image shows a red wooden door with a white knob and metal latch.,"The image has clear details, vivid red color, and visible textures of the wooden door.",Door,5.43243
i05_22_5.bmp,Motorcyclists in helmets ride colorful dirt bikes in a race lineup.,"The image has high clarity, vivid colors, and clear details of motorcyclists and dirt bikes.",Motocross,3.17073
i25_01_2.bmp,The image displays various colorful patterned squares with text labels.,"The image has clear details, vibrant colors, and distinct patterned squares with text labels.",Patterns,4.67647
i22_06_3.bmp,"The image shows a large red barn, a small red house, green trees, and a reflective pond, with a dark sky in the background.","The image shows a red barn, a small house, green trees, a reflective pond, and a dark sky, with visible grain and vivid colors.",Barn,3.76316
i09_11_2.bmp,Several colorful sailboats race on slightly wavy water.,"The image has clear details, vibrant colors, and visible water texture.",Sailboats,5.15625
i11_01_3.bmp,"A small, weathered boat with red and white coverings anchors in turquoise water near a rusted, aged dock.","The image has clear turquoise water, visible rust on dock posts, and distinct red and white coverings on the boat.",Boat,5.35135
i23_01_5.bmp,Two colorful parrots stand against a blurred green background.,"The image has two detailed parrots, vivid colors and a blurred green backdrop.",Parrots,3.73529
i16_14_2.bmp,The image shows a calm water body with a small island of tall palm trees under a blue sky with fluffy white clouds.,"The image has a calm water surface, a small island with distinct palm trees, and a sky with well - defined fluffy white clouds.",island,6.13158
i23_14_3.bmp,"Two colorful parrots (one green - yellow - blue, one red) stand against a blurred green background.",The image shows two parrots with distinct feather patterns and a softly blurred green backdrop.,Parrots,5.05882
i11_16_3.bmp,"A small, worn sailboat rests in turquoise water near an aged, rusted dock.","The image depicts a sailboat with sharp details, vivid turquoise water, and weathered dock pillars.",Sailboat,5.69444
i02_12_5.bmp,The image shows a red surface with a white circular object and small white marks.,"The image has low clarity, pixelated details, and red and white colors.",Door,2.37143
i08_02_3.bmp,"The image shows several colorful, traditional houses with tiled roofs and a hilly, tree-lined backdrop.","The image has clear details, vivid colors, and a sharp representation of the houses and the hilly, tree-covered background.",Houses,5.40625
i11_14_5.bmp,A small old boat with tattered covers is tied near a rusty weathered dock in turquoise water.,"The image has clear details, vivid turquoise water, and distinct textures of the rusty dock and the small boat.",boat,4.38889
i23_21_3.bmp,"Two colorful parrots (one green - yellow - blue, one red) stand against a blurry green background.","The image has clear details on the parrots’ faces, vivid colors, and a blurry green background.",Parrots,4.12121
i25_24_3.bmp,"The image contains various colorful patterns, textured sections, and text labels.","The image has diverse patterns, vivid colors, and legible text labels.",Patterns,4.62857
i08_19_2.bmp,The image shows colorful traditional houses with tiled roofs and a hilly tree - covered background.,"The image has clear details, vivid colors, and distinct architectural features.",Houses,4.93548
i19_08_3.bmp,"The image shows a white lighthouse, white buildings, a white picket fence with a red lifebuoy, and a black binoculars stand under a partly cloudy sky.","The image has distinguishable elements: a white lighthouse, white buildings, a white picket fence, a red lifebuoy, a black binoculars stand, green grass, and a blue sky with clouds.",lighthouse,3.76316
i08_22_1.bmp,"The image shows several colorful, traditional houses with tiled roofs and shutters near a hilly, tree-covered area.","The image has clear details, vivid colors, and visible architectural features of the houses and the tree-lined background.",Houses,5.61290
i12_23_4.bmp,"A man and a woman walk in shallow ocean water near a sandy beach, holding colorful snorkeling equipment.","The image displays a man and woman walking in shallow water, with a sandy beach, green foliage, and colorful snorkeling gear, exhibiting a slightly blurred or retro visual style.",Couple,3.18919
i21_23_5.bmp,"The image shows a tall white lighthouse, red - roofed houses, and rocky terrain under a blue sky with clouds.","The image has a 3D - like appearance, separate color channels, and recognizable scene elements.",Lighthouse,2.85714
I05_11_1.BMP,Motocross riders in helmets sit on colorful dirt bikes at a starting line.,"The image has high clarity, vivid colors and clear details of dirt bikes and riders.",Motocross,5.75610
i12_17_2.bmp,"A man and a woman walk in shallow turquoise water near a sandy beach, holding colorful snorkeling fins.","The image has sharp details, natural colors, and depicts a serene beach scene with two people holding snorkeling equipment.",Beach,6.81579
i16_02_2.bmp,"The image shows a calm ocean with a small island of tall palm trees, beneath a blue sky with large white clouds.","The image has high clarity, vivid colors, and clear details of the palm trees, the ocean, and the sky.",Island,6.15000
i03_14_4.bmp,"Bright yellow, orange, green, and pink hats hang on a wooden board against a blue sky.","The image has vivid colors, clear text on hats, and distinct shadows on the wooden surface.",hats,4.46154
i10_22_3.bmp,People sail on sailboats with white sails in blue water.,"The image has visible details, muted colors, and depicts sailboats and people clearly.",Sailing,4.48649
i25_23_1.bmp,The image displays various colorful geometric patterns and text labels.,"The image has distinct patterns, varied colors, and visible text labels.",Patterns,6.30556
i10_15_2.bmp,"The image shows sailboats with people on them in the water, sails raised and gray boxes covering some faces.","The image has moderate clarity, natural colors, and visible details of sailboats, people, and water.",sailboats,3.23077
i06_06_1.bmp,A small sailboat named ZENTIME floats on turquoise water near a tree-lined shore.,"The image has a sailboat, rippled water, distant trees, and visible text on the boat.",Sailboat,4.61111
i01_24_2.bmp,"The building has a red door, red shutters, and gray stone walls.","The image shows a building with textured stone, a red door, red shutters, and clear window details.",Building,5.58333
i03_17_3.bmp,"Several colorful hats (yellow, orange, green, pink) hang on a wooden board against a blue sky with clouds.","The image has clear details, vivid colors, and a bright blue sky with clouds in the background.",hats,5.20000
i19_21_3.bmp,"The image shows a white lighthouse, white houses, a white picket fence, a red lifebuoy, a black viewer, grass, and a cloudy sky.","The image presents a white lighthouse, white houses, a red lifebuoy, a white picket fence, and a black viewer with distinguishable colors and visible details.",lighthouse,4.08108
i19_14_5.bmp,"The image shows a white stone lighthouse, white wooden houses, a white picket fence, a red lifebuoy, and a black telescope on a grassy area under a cloudy sky.","The image has clear details of the white lighthouse, wooden houses, picket fence, red lifebuoy, black telescope, and grassy ground under a cloudy sky.",lighthouse,3.64865
i01_09_2.bmp,"The image shows a stone building with a red door, red window shutters, and multiple windows.","The image has clear stone textures, vivid red door/shutters, and distinct window details.",Building,5.16667
I09_01_1.bmp,People sail colorful sailboats on rippled water.,"The image has vivid colors, clear sail numbers, and distinct human figures on rippled water.",Sailboats,5.36364
