image,content1,content2,content3,mos_quality
sd1.5_highcorr_281.jpg,A person in a futuristic suit stands on a green landscape with spaceships nearby.,"The image has vibrant colors, clear character details and distinct spaceship outlines.",Sci-fi,2.821971923
glide_normal_177.jpg,The image shows a solid black background.,The image has uniform dark color and no visible details.,Blackness,0.128895573
AttnGAN_normal_128.jpg,A blurry white animal stands in a grayish background.,"The image has low clarity, soft focus, and indistinct details.",Animal,0.557530114
sd1.5_lowcorr_061.jpg,A monstrous head shows bright yellow stripes and sharp teeth.,"The image has clear patterns, vivid yellow colors and sharp tooth details.",Monster,2.576017007
sd1.5_highcorr_025.jpg,Two men sit on bright yellow chairs in a barren desert.,"The image has clear figures, vibrant colors, and sharp background details.",BreakingBad,2.803217798
sd1.5_normal_078.jpg,An embroidery hoop displays a colorful tree design.,"The embroidery has vivid colors, distinct thread details and clear patterns.",Embroidery,3.707018893
midjourney_lowstep_192.jpg,The image shows an isometric building complex with a central courtyard and a fountain.,"The image has soft colors, distinct shapes, and a visible central fountain.",Courtyard,1.597692094
sd1.5_lowstep_288.jpg,The image shows golden decorative objects with intricate patterns.,The image has detailed golden objects with rich colors and distinct textures.,GoldenDecorations,2.632073999
midjourney_lowstep_279.jpg,A table holds white plates between two chairs in a garden.,"The image has blurry details, soft colors and an outdoor setting.",Dining,2.015840767
sd1.5_highcorr_064.jpg,Women and a horned creature play a board game.,"The image has clear details, vibrant colors and distinct figures.",Boardgame,2.657997659
sd1.5_lowcorr_144.jpg,A silver starfish pendant hangs from a thin chain over brown textured fabric.,"The image has clear details of the pendant's texture, bright metallic sheen, and distinct fabric background.",Pendant,3.357738899
xl2.2_normal_164.jpg,An anthropomorphic pig sits in a chair and smokes a pipe.,"The image has vivid colors, clear details, and distinct character outlines.",Pig,3.033265998
midjourney_normal_252.jpg,A weathered statue of an old man stands beside yellow flowers under bright glowing lights.,The image presents a detailed statue with blurred flowers and warm lights in the background.,Statue,3.347801074
sd1.5_normal_112.jpg,A young girl with bright blue eyes has long hair and sheer fabric around her face.,"The image has clear skin details, vivid blue eyes, and soft fabric texture.",Girl,3.127756575
xl2.2_normal_062.jpg,The portrait features a man in royal attire.,"The image has vivid colors, clear details, and distinct textures.",King,3.530547546
midjourney_normal_299.jpg,A baby giraffe with brown spots looks at the camera.,"The image has clear details, warm lighting and distinct fur patterns of the giraffe.",Giraffe,3.559002625
sd1.5_lowstep_205.jpg,The image shows multiple anime characters with different hairstyles and outfits.,"The image has vibrant colors, clear character details and a dynamic composition.",Anime,2.912636241
glide_normal_297.jpg,A small cheetah cub with black spots faces the viewer.,"The image has bright colors, distinct spots and visible facial details.",Cheetah,1.780593984
sd1.5_lowstep_277.jpg,Tiny toy figures stand on a gray surface.,The image has sharp foreground figures and blurry background figures.,Miniatures.,2.715217134
midjourney_normal_033.jpg,A group of men including a priest in white robes play musical instruments on a stone square.,"The image has clear subjects, visible background buildings, and natural outdoor lighting.",ClergyBand,3.908627165
sd1.5_lowstep_139.jpg,The image shows a calm lake with green reeds and a tree on the right.,"The image has blended colors, smooth textures and a gentle glow.",landscape,2.377839033
AttnGAN_normal_082.jpg,The image shows damaged spots on a wooden surface.,The image has visible damaged patterns and distinct wood texture details.,wooddamage,0.905232817
midjourney_normal_282.jpg,Strange creatures occupy a blue cave with water and rocks.,"The image has vivid colors, clear details and smooth textures.",CaveCreatures,3.539096649
sd1.5_lowstep_237.jpg,A young woman wears a green dress.,"The image shows vivid colors, clear details of the dress, and a smooth background.",GreenDressWoman,3.1806835
AttnGAN_normal_038.jpg,Several food pieces rest on a red surface with small utensils nearby.,"The image has noticeable food textures, a red background, and some blurred areas.",Food,1.092275216
midjourney_lowstep_168.jpg,The misty scene shows a bright light and a dark reflective surface.,"The image has blurry textures, soft edges, and muted colors.",Haze,0.641923698
sd1.5_lowstep_162.jpg,"The room contains shelves with colored bins, tables with items, chairs, and equipment.","The image has clear objects, distinct colors, and visible details.",Lab,3.490797944
xl2.2_normal_246.jpg,A gray armored toy figure stands on a brown surface with green plants behind it.,"The image shows a toy figure with clear details, smooth textures, and distinct shadows.",toy,2.821971923
midjourney_normal_291.jpg,A fox with orange ears wears a green spacesuit.,"The image has vibrant colors, clear details, and a textured background.",Foxastronaut,3.915652487
midjourney_lowstep_239.jpg,A lone tree stands on a green field.,"The image has soft focus, muted colors, and a hazy appearance.",Tree,0.940601322
AttnGAN_normal_224.jpg,The image shows a blurry close-up of a bird’s yellow beak and small eye.,"The image has soft focus, yellow and green color areas, and a blurred background.",Bird,0.633569007
sd1.5_highcorr_279.jpg,The image shows beautifully set tables with floral arrangements and elegant dishes.,The image displays clear details of the table settings and vibrant floral decorations.,TableSetting,3.748170985
midjourney_normal_065.jpg,Overgrown old buildings stand near a flowing river in a dense forest.,"The image has soft lighting, vivid green colors, and clear details of overgrown structures.",OvergrownRuins,4.488740784
sd1.5_normal_114.jpg,A round donut rests on a brown textured surface.,"The image has sharp details, smooth icing, and distinct toppings.",Donut,3.031344688
xl2.2_normal_098.jpg,A cartoon fox in a turquoise suit stands surrounded by colorful musical notes and stars.,"The image has clear lines, bright colors and distinct cartoon details.",Fox,3.374329815
midjourney_lowstep_200.jpg,"The image shows various mushrooms in a warm, misty landscape.","The image has soft textures, warm orange hues, and distinct mushroom shapes.",Mushrooms,2.152199766
sd1.5_lowcorr_221.jpg,A person's hands adjust a gray camera mount on another person’s pink shirt using an orange strap.,"The image has clear details, vivid orange colors, and sharp focus on the adjusting hands.",Mounting,2.237264824
glide_normal_278.jpg,A dark robotic creature with red accents stands against a white background.,"The image has blurred edges, distinct red highlights, and a plain white background.",Creature.,0.962676083
sd1.5_normal_199.jpg,A red-haired woman wears a long white dress and stands beside a large window.,"The image has soft natural light, distinct fabric details, and a gentle color palette.",Woman,2.520123245
midjourney_normal_228.jpg,A kitten faces the viewer with blue eyes and large ears.,"The image has soft lighting, clear facial details and gentle colors.",Kitten,3.319686232
midjourney_lowstep_149.jpg,A cartoonish goblin figure stands on a wooden surface.,"The image has clear figure details, warm colors and soft background.",Goblin,2.791787056
xl2.2_normal_155.jpg,A man drives a black rickshaw along a street with the tall Eiffel Tower in the background.,"The image has sharp subject focus, soft motion blur, and visible background landmarks.",Paris,3.449493362
DALLE2_normal_121.jpg,Green leaves form a shape on a light blue background.,The image has vivid green leaves and a clear light blue background.,Leaves,2.657997659
sd1.5_lowstep_231.jpg,The image shows a lion's face with a thick mane.,"The image has detailed fur textures, soft tones and distinct facial features.",Lion,3.685179175
DALLE2_normal_297.jpg,A cute lion cub has fluffy fur and big blue eyes.,The image presents a lion cub with clear fur details and bright eyes.,Cub,3.016410807
sd1.5_lowstep_294.jpg,A black-armored knight holds a long orange sword and a curved scythe.,"The image has clear armor textures, distinct orange sword color, and smooth sky gradients.",Knight,2.94583763
sd1.5_normal_159.jpg,A bubble shows a person walking in a forest.,"The image has a shiny bubble edge, clear reflection and natural colors.",BubbleReflection,3.998974063
midjourney_normal_050.jpg,The image shows a mountain landscape inside a circular frame.,"The image has a circular frame, a mountain scene, and a dark background.",Nightscape,3.058356047
glide_normal_178.jpg,The image shows a dark scene with white and black elements.,"The image has low brightness, dark background, and unclear details.",darkness,0.658485261
midjourney_lowstep_012.jpg,"The image shows two candy bars, chocolate pieces, and nuts on a wooden surface.","The image has clear objects, visible details, and warm colors.",candybars,2.610261314
AttnGAN_normal_031.jpg,The image shows a distorted room with various objects and faces.,"The image has blurry details, distorted shapes and overlapping elements.",distortion,0.821435934
sd1.5_lowstep_178.jpg,A figure's large hand points at a small shiny shoe near a car wheel.,"The image has soft colors, distinct shapes, and visible textures.",Shoe,2.289786403
AttnGAN_normal_065.jpg,The image shows small carved stone objects on a light surface.,The image has visible details of carved objects with dark and light colors.,Carvings,1.388190702
midjourney_lowstep_022.jpg,A cute panda wears a white apron and holds a spatula in a kitchen.,"The image has warm colors, soft lighting and clear cartoon details.",Pandachef,2.686140018
